gene,assigned_count,unassigned_count,total_qv_gene_count,unassigned_fraction
ACP4,1559,108,1667,0.0647870425914817
GPR6,1311,108,1419,0.07610993657505286
ABCB10,906,108,1014,0.10650887573964497
B3GNT8,1925,108,2033,0.05312346286276439
OTOS,1402,108,1510,0.07152317880794702
UBE2U,1353,108,1461,0.07392197125256673
USH1C,1120,108,1228,0.08794788273615635
APOC4,798,108,906,0.11920529801324503
MCHR1,1407,108,1515,0.07128712871287128
AMBN,1451,108,1559,0.06927517639512508
OR1E1,1747,108,1855,0.05822102425876011
SLC26A9,1263,107,1370,0.0781021897810219
PCSK1N,1950,107,2057,0.05201750121536218
SH3BGR,594,107,701,0.15263908701854492
KRTAP5-7,1629,107,1736,0.061635944700460826
ORM1,1419,107,1526,0.07011795543905636
MTBP,1962,107,2069,0.051715804736587725
TREML2,1271,107,1378,0.07764876632801161
GOLGA6L2,1343,107,1450,0.07379310344827586
RUNDC3A,1150,107,1257,0.08512330946698489
C14orf180,1497,107,1604,0.06670822942643391
CHRNA10,1690,107,1797,0.05954368391764051
C1QL2,852,106,958,0.11064718162839249
TRIM50,1204,106,1310,0.08091603053435115
EGR4,977,106,1083,0.09787626962142197
INSL4,1315,106,1421,0.07459535538353272
CNKSR3,262,106,368,0.28804347826086957
ABCB6,666,106,772,0.13730569948186527
OR1B1,1011,106,1117,0.09489704565801253
PRLHR,1548,106,1654,0.06408706166868199
NUDT8,705,106,811,0.13070283600493218
ZBED2,664,106,770,0.13766233766233765
ZSCAN1,1054,105,1159,0.090595340811044
ACER1,1260,105,1365,0.07692307692307693
ENSG00000283599,1016,105,1121,0.0936663693131133
USP49,1207,105,1312,0.08003048780487805
IFNA21,1162,105,1267,0.08287292817679558
LGALS13,1385,105,1490,0.07046979865771812
CTF1,1142,105,1247,0.08420208500400962
DUOX2,751,105,856,0.12266355140186916
WNT10A,1126,105,1231,0.08529650690495533
ALK,1220,105,1325,0.07924528301886792
TMEM235,1780,104,1884,0.055201698513800426
VWC2,616,104,720,0.14444444444444443
KRT27,1393,104,1497,0.06947227788911156
CHRNB4,1146,104,1250,0.0832
LYZL2,1141,104,1245,0.08353413654618475
ENTPD8,1362,104,1466,0.07094133697135062
OR1R1P,834,104,938,0.11087420042643924
IL9,1008,104,1112,0.09352517985611511
SSTR4,1192,104,1296,0.08024691358024691
OR51A4,1553,104,1657,0.0627640313820157
APOC3,1281,104,1385,0.07509025270758123
LAMB2,345,104,449,0.23162583518930957
KRTAP21-1,1030,104,1134,0.09171075837742504
ARMC12,1191,104,1295,0.08030888030888031
OR6K6,1157,104,1261,0.08247422680412371
RFPL4AL1,1217,104,1321,0.07872823618470856
A1CF,1004,103,1107,0.0930442637759711
OR5K2,1344,103,1447,0.07118175535590877
CATIP,1453,103,1556,0.06619537275064268
RBMXL3,796,103,899,0.11457174638487208
TMEM252,1181,103,1284,0.08021806853582554
ULBP2,1142,103,1245,0.08273092369477912
SLC6A18,1389,103,1492,0.0690348525469169
KRTAP4-5,1426,103,1529,0.06736429038587312
IFNL3,2385,103,2488,0.04139871382636656
CKM,1017,103,1120,0.09196428571428572
C3orf84,1793,103,1896,0.054324894514767935
TPSD1,983,103,1086,0.09484346224677716
LOXL4,561,103,664,0.15512048192771086
ZNF837,554,103,657,0.1567732115677321
CSN3,1390,103,1493,0.06898861352980576
DBH,1074,103,1177,0.0875106202209006
MPPED1,1778,102,1880,0.05425531914893617
RAX2,1206,102,1308,0.0779816513761468
CFAP58,934,102,1036,0.09845559845559845
ENSG00000285938,1268,102,1370,0.07445255474452554
CTRC,1281,102,1383,0.0737527114967462
TLR9,1828,102,1930,0.05284974093264249
GRIN3B,1032,102,1134,0.08994708994708994
ARR3,1205,102,1307,0.07804131599081866
TP53TG3D,610,102,712,0.14325842696629212
IRGC,1222,101,1323,0.07634164777021919
GALR3,891,101,992,0.10181451612903226
BPIFA3,1135,101,1236,0.08171521035598706
ANKLE1,1050,101,1151,0.08774978279756733
KCNQ4,736,101,837,0.12066905615292713
PYY,577,101,678,0.14896755162241887
TNNC1,1313,101,1414,0.07142857142857142
SPRR2D,816,101,917,0.11014176663031625
IFITM5,1193,101,1294,0.07805255023183925
NXF2B,1061,101,1162,0.08691910499139414
GDF5,1425,100,1525,0.06557377049180328
TEX33,1562,100,1662,0.06016847172081829
KRT35,1250,100,1350,0.07407407407407407
OR8D1,901,100,1001,0.0999000999000999
FEV,1657,100,1757,0.056915196357427436
CAMKV,1300,100,1400,0.07142857142857142
RABAC1,1389,100,1489,0.0671591672263264
MIA2,1437,100,1537,0.06506180871828236
CA7,736,100,836,0.11961722488038277
SPANXN5,965,100,1065,0.09389671361502347
STIP1,1801,100,1901,0.052603892688058915
KRTAP19-7,1440,100,1540,0.06493506493506493
TSPEAR,1157,100,1257,0.07955449482895784
TMEM266,945,99,1044,0.09482758620689655
BARHL1,1003,99,1102,0.08983666061705989
FOXR1,1718,99,1817,0.05448541552008806
FIGLA,1546,99,1645,0.06018237082066869
MEIOB,2377,99,2476,0.03998384491114701
C9orf50,1203,99,1302,0.07603686635944701
SOX14,982,99,1081,0.09158186864014801
CDH15,809,99,908,0.10903083700440529
TSSK1B,895,99,994,0.09959758551307847
GABRR2,1446,99,1545,0.06407766990291262
ESRRB,895,99,994,0.09959758551307847
MAGEE2,926,99,1025,0.09658536585365854
OR5L2,1089,98,1187,0.08256107834877843
NXPH2,1300,98,1398,0.07010014306151645
PSG2,1374,98,1472,0.06657608695652174
ANGPTL3,1446,98,1544,0.06347150259067358
OR5C1,898,98,996,0.09839357429718876
C11orf86,818,98,916,0.10698689956331878
AQP8,983,98,1081,0.09065679925994449
SLC22A6,1171,98,1269,0.07722616233254531
NPS,1274,97,1371,0.07075127644055434
GK3,1231,97,1328,0.0730421686746988
ATP1B1,430,97,527,0.1840607210626186
CCDC28B,246,97,343,0.282798833819242
NDRG4,382,97,479,0.20250521920668058
TMEM150B,327,97,424,0.22877358490566038
XCL2,946,97,1043,0.09300095877277086
SLC2A14,1039,96,1135,0.08458149779735682
PRAMEF18,1299,96,1395,0.06881720430107527
GTF3C6,1054,96,1150,0.08347826086956522
DIABLO,1635,96,1731,0.05545927209705372
ASB14,1356,96,1452,0.06611570247933884
HHATL,1237,96,1333,0.07201800450112528
CD300LD,1431,96,1527,0.06286836935166994
C16orf92,796,96,892,0.10762331838565023
KRTAP20-2,1241,96,1337,0.07180254300673149
PAX3,855,96,951,0.10094637223974763
KRT20,1368,96,1464,0.06557377049180328
TRPM1,1513,96,1609,0.05966438781852082
IL23A,1327,96,1423,0.06746310611384398
TRIM10,1197,95,1292,0.07352941176470588
UGT2B17,1921,95,2016,0.04712301587301587
OR4C12,746,95,841,0.11296076099881094
ZCCHC12,729,95,824,0.11529126213592233
TNMD,385,95,480,0.19791666666666666
H4C9,1110,95,1205,0.07883817427385892
FAM47B,1044,95,1139,0.08340649692712906
CTSE,1150,95,1245,0.07630522088353414
GPX2,645,95,740,0.12837837837837837
ASCL5,862,95,957,0.09926854754440961
HEATR4,1556,95,1651,0.05754088431253786
DNAH17,815,95,910,0.1043956043956044
C1QTNF12,616,95,711,0.13361462728551335
OR6B3,1394,95,1489,0.06380120886501008
CEACAM20,1216,95,1311,0.07246376811594203
EEF1E1,1072,94,1166,0.08061749571183534
LAMB4,971,94,1065,0.08826291079812207
VSX2,1151,94,1245,0.07550200803212852
KRTAP10-5,594,94,688,0.13662790697674418
PITX3,1160,94,1254,0.07496012759170653
HAO1,969,94,1063,0.08842897460018814
RLN1,1368,94,1462,0.06429548563611491
KCNG3,1198,94,1292,0.07275541795665634
OOEP,983,94,1077,0.0872794800371402
ARMS2,1043,94,1137,0.08267370272647317
CELA3B,2156,94,2250,0.041777777777777775
CCDC174,338,94,432,0.2175925925925926
ALPI,1346,94,1440,0.06527777777777778
HPD,943,94,1037,0.09064609450337512
PRSS3,1116,93,1209,0.07692307692307693
C20orf141,777,93,870,0.10689655172413794
OR51B5,949,93,1042,0.0892514395393474
RDH16,1943,93,2036,0.04567779960707269
FOSL1,1120,93,1213,0.07666941467436109
CNTN5,998,93,1091,0.08524289642529789
NOTUM,409,93,502,0.1852589641434263
LRRC74B,1606,93,1699,0.05473808122424956
FOXD3,2598,93,2691,0.03455964325529543
GPR15LG,971,93,1064,0.08740601503759399
GNG14,840,93,933,0.09967845659163987
RNASEH2A,943,93,1036,0.08976833976833977
PAX2,1227,93,1320,0.07045454545454545
GJA8,1163,93,1256,0.07404458598726114
CDKL3,1045,93,1138,0.08172231985940245
TEX48,557,92,649,0.14175654853620956
LIM2,1670,92,1762,0.05221339387060159
SEC14L3,2043,92,2135,0.04309133489461359
CALCA,1142,92,1234,0.07455429497568881
DPRX,1239,92,1331,0.06912096168294515
SBK3,595,92,687,0.1339155749636099
STH,1816,92,1908,0.04821802935010482
FRG2,965,92,1057,0.08703878902554399
ONECUT3,1294,92,1386,0.06637806637806638
CCDC188,614,92,706,0.13031161473087818
SGCG,1165,91,1256,0.07245222929936306
ZPBP,1470,91,1561,0.05829596412556054
LCE2B,1160,91,1251,0.07274180655475619
H2BK1,1505,91,1596,0.05701754385964912
KRTAP9-8,1574,91,1665,0.054654654654654654
OR52K1,1083,91,1174,0.07751277683134583
ERN2,1159,91,1250,0.0728
NHERF4,886,91,977,0.0931422722620266
HCRTR1,1500,91,1591,0.05719673161533627
TLCD3B,1481,91,1572,0.05788804071246819
GIP,1529,91,1620,0.05617283950617284
SMIM41,657,90,747,0.12048192771084337
LCE3D,993,90,1083,0.08310249307479224
DEFB135,1253,90,1343,0.06701414743112435
XAGE3,1712,90,1802,0.049944506104328525
LACTBL1,1108,90,1198,0.07512520868113523
HNRNPA1,868,90,958,0.09394572025052192
FUT7,1201,90,1291,0.069713400464756
C3orf20,1228,90,1318,0.06828528072837632
PRB2,878,89,967,0.09203722854188211
LBHD2,1019,89,1108,0.08032490974729242
PNPLA5,922,89,1011,0.08803165182987141
KRT85,1428,89,1517,0.05866842452208306
TGIF2LX,1136,89,1225,0.07265306122448979
OPN5,907,89,996,0.0893574297188755
KRTAP9-9,1590,89,1679,0.053007742703990474
FER1L6,720,89,809,0.1100123609394314
PET100,1582,89,1671,0.05326152004787552
GNAT1,1312,89,1401,0.0635260528194147
PSMB3,925,89,1014,0.08777120315581854
ARHGDIG,1097,89,1186,0.07504215851602024
BEND2,881,89,970,0.09175257731958762
UTF1,383,89,472,0.1885593220338983
GUCA2A,940,88,1028,0.08560311284046693
AADACL3,1483,88,1571,0.056015276893698285
MYBPC3,830,88,918,0.09586056644880174
OR10X1,641,88,729,0.12071330589849108
KRT12,1132,88,1220,0.07213114754098361
AXDND1,741,88,829,0.10615199034981906
MGST2,522,88,610,0.14426229508196722
C16orf95,654,88,742,0.11859838274932614
TTR,655,88,743,0.11843876177658143
FBXW10,1117,87,1204,0.07225913621262459
TEX13A,1066,87,1153,0.07545533391153512
C10orf95,616,87,703,0.12375533428165007
LCN9,1343,87,1430,0.06083916083916084
HORMAD1,1670,87,1757,0.04951622083096187
SLC22A7,1038,87,1125,0.07733333333333334
OMP,705,87,792,0.10984848484848485
ZNF536,692,87,779,0.1116816431322208
KRTAP4-6,1492,87,1579,0.055098163394553513
SLC5A11,710,87,797,0.10915934755332497
HMX1,645,87,732,0.11885245901639344
FOXL3,616,86,702,0.1225071225071225
LGI3,717,86,803,0.10709838107098381
PNMA6F,972,86,1058,0.08128544423440454
KIR3DL3,1167,86,1253,0.06863527533918595
FRG2C,813,86,899,0.09566184649610679
PANO1,892,86,978,0.08793456032719836
CST8,1143,86,1229,0.06997558991049634
LHX5,1079,86,1165,0.07381974248927038
HK3,594,86,680,0.1264705882352941
LHFPL4,1031,86,1117,0.07699194270367055
SLC5A5,839,86,925,0.09297297297297297
CCER2,763,86,849,0.10129564193168433
HCAR2,985,86,1071,0.08029878618113913
TMEM88,547,86,633,0.1358609794628752
SLC22A8,744,86,830,0.10361445783132531
OR5F1,862,86,948,0.09071729957805907
TTLL13,1156,85,1241,0.0684931506849315
LCN1,673,85,758,0.11213720316622691
SPINT3,1554,85,1639,0.05186089078706528
CACNA1I,1157,85,1242,0.06843800322061191
OR2L8,803,85,888,0.09572072072072071
SLC28A2,1515,85,1600,0.053125
CLCNKB,1006,85,1091,0.07791017415215398
LHX1,1282,85,1367,0.06217995610826628
KRTAP19-4,1004,85,1089,0.0780532598714417
LCN12,1317,85,1402,0.06062767475035663
SPRR2G,839,85,924,0.09199134199134198
MRGPRG,1106,84,1190,0.07058823529411765
APC2,770,84,854,0.09836065573770492
TMEM86B,802,84,886,0.09480812641083522
KRTAP19-1,1309,84,1393,0.06030150753768844
PRDX3,1272,84,1356,0.061946902654867256
CYP4F3,789,84,873,0.09621993127147767
ATP5PO,891,84,975,0.08615384615384615
CHRND,1051,84,1135,0.07400881057268723
IFNL1,1171,84,1255,0.06693227091633466
PFN3,699,83,782,0.10613810741687979
MYH13,829,83,912,0.09100877192982457
GHRL,1224,83,1307,0.06350420811017597
SFTPB,591,83,674,0.12314540059347182
KRTAP4-3,1219,83,1302,0.06374807987711213
OR10AD1,1189,83,1272,0.06525157232704402
SPPL2C,1026,83,1109,0.07484220018034266
LCE2C,961,83,1044,0.07950191570881227
H1-7,927,83,1010,0.08217821782178218
DSCAM,936,83,1019,0.08145240431795878
ZBTB8B,1508,82,1590,0.05157232704402516
DEFA4,801,82,883,0.0928652321630804
OR4A15,549,82,631,0.12995245641838352
PPA1,1780,82,1862,0.04403866809881848
PRDM14,981,82,1063,0.07714016933207903
SNAP25,1027,82,1109,0.0739404869251578
KRTAP16-1,1154,82,1236,0.06634304207119741
HSF5,851,81,932,0.08690987124463519
NPPB,1741,81,1822,0.04445664105378705
KRT3,831,81,912,0.08881578947368421
KRT2,1209,81,1290,0.06279069767441861
LY6L,737,81,818,0.09902200488997555
FOXI3,481,81,562,0.14412811387900357
ASB16,835,81,916,0.08842794759825327
TCP10L,749,80,829,0.09650180940892641
MEF2B,732,80,812,0.09852216748768473
HBG1,913,80,993,0.08056394763343404
HSPB9,829,80,909,0.08800880088008801
TBX10,963,80,1043,0.07670182166826463
PRR22,477,80,557,0.1436265709156194
SNRPD2,741,80,821,0.09744214372716199
ENSG00000284934,801,80,881,0.09080590238365494
CLRN3,1243,80,1323,0.06046863189720333
IL31,1600,80,1680,0.047619047619047616
OR1S1,795,80,875,0.09142857142857143
ENDOU,1139,79,1218,0.06486042692939245
MOS,664,79,743,0.1063257065948856
OR4A5,664,79,743,0.1063257065948856
OR8B3,1546,79,1625,0.048615384615384616
DCD,1105,79,1184,0.06672297297297297
KRTAP6-2,846,79,925,0.08540540540540541
PCSK9,754,79,833,0.09483793517406963
OR10H2,1004,79,1083,0.0729455216989843
DRC1,1190,79,1269,0.062253743104806934
SLC46A2,876,79,955,0.08272251308900523
KNCN,863,78,941,0.08289054197662062
CHRNG,1141,78,1219,0.06398687448728466
MPC1L,1220,78,1298,0.060092449922958396
CES1,612,78,690,0.11304347826086956
GAPDHS,1338,78,1416,0.05508474576271186
KIF1A,1000,78,1078,0.07235621521335807
CD8B2,854,78,932,0.08369098712446352
MYL11,793,78,871,0.08955223880597014
AMBP,738,78,816,0.09558823529411764
PGLYRP1,935,77,1012,0.07608695652173914
CELF6,1301,77,1378,0.05587808417997097
ADIG,793,77,870,0.08850574712643679
TM4SF5,902,77,979,0.07865168539325842
MFAP3,362,77,439,0.17539863325740318
TTLL6,987,77,1064,0.07236842105263158
MT3,800,77,877,0.08779931584948689
TEX46,848,77,925,0.08324324324324324
SCGB1A1,983,76,1059,0.07176581680830972
CCDC194,863,76,939,0.08093716719914804
LRRTM1,944,76,1020,0.07450980392156863
KRT9,948,76,1024,0.07421875
UROC1,825,76,901,0.08435072142064373
NTN3,855,76,931,0.08163265306122448
CYP11B1,1010,76,1086,0.06998158379373849
CHRNA2,953,76,1029,0.0738581146744412
BPIFB3,1051,75,1126,0.06660746003552398
HES5,514,75,589,0.1273344651952462
SAG,816,75,891,0.08417508417508418
GALR2,943,75,1018,0.07367387033398821
HKDC1,856,75,931,0.08055853920515575
OR3A3,777,75,852,0.0880281690140845
SPATA1,510,75,585,0.1282051282051282
NMRK2,568,75,643,0.1166407465007776
KRTAP7-1,1181,75,1256,0.059713375796178345
ZSCAN5C,661,75,736,0.10190217391304347
S100A7,1230,75,1305,0.05747126436781609
A3GALT2,687,74,761,0.09724047306176084
KRTAP19-3,952,74,1026,0.07212475633528265
SARNP,1295,74,1369,0.05405405405405406
NXNL1,746,74,820,0.09024390243902439
CEBPE,760,74,834,0.08872901678657075
ORM2,856,74,930,0.07956989247311828
TMEM132D,942,74,1016,0.07283464566929133
KASH5,1063,74,1137,0.06508355321020229
SPDYE4,1318,74,1392,0.05316091954022988
FAM151A,809,74,883,0.08380520951302378
TPSG1,847,74,921,0.08034744842562432
RP1L1,884,74,958,0.07724425887265135
ECT2L,748,74,822,0.09002433090024331
ZNF99,789,73,862,0.08468677494199536
EXOC3L4,545,73,618,0.11812297734627832
CABP5,846,73,919,0.0794341675734494
UCN2,887,73,960,0.07604166666666666
MST1,1410,73,1483,0.049224544841537425
PABPC1L2A,779,73,852,0.08568075117370892
PILRA,599,73,672,0.10863095238095238
CT47B1,634,73,707,0.10325318246110325
CRYGB,940,73,1013,0.07206317867719644
FSCN3,805,73,878,0.08314350797266515
GHRH,1079,72,1151,0.06255430060816682
TAS1R1,979,72,1051,0.06850618458610847
PADI3,761,72,833,0.08643457382953182
IFNA10,459,72,531,0.13559322033898305
PRAMEF17,1478,72,1550,0.04645161290322581
TMEM210,610,72,682,0.10557184750733138
C1orf232,1012,72,1084,0.06642066420664207
PSMC3,384,72,456,0.15789473684210525
RS1,1106,72,1178,0.06112054329371817
C1QL4,888,72,960,0.075
AIRE,853,71,924,0.07683982683982683
CALHM1,1116,71,1187,0.05981465880370682
OTOR,1217,71,1288,0.05512422360248447
SEC14L4,1204,71,1275,0.05568627450980392
TRIM51G,800,71,871,0.08151549942594719
GPHA2,857,71,928,0.07650862068965517
NR5A1,866,71,937,0.07577374599786553
MIOX,873,71,944,0.07521186440677965
FAM25A,470,71,541,0.13123844731977818
PADI1,585,71,656,0.10823170731707317
LCE7A,789,71,860,0.08255813953488372
URAD,1112,71,1183,0.060016906170752324
SSTR5,721,70,791,0.08849557522123894
KRTDAP,1047,70,1117,0.06266786034019696
BAIAP2L2,668,70,738,0.0948509485094851
OR11H2,673,70,743,0.09421265141318977
DPPA3,1087,70,1157,0.06050129645635264
F2,1126,70,1196,0.05852842809364549
ENSG00000283536,1065,70,1135,0.06167400881057269
FERD3L,666,70,736,0.09510869565217392
ZNF705A,1170,70,1240,0.056451612903225805
NASP,889,70,959,0.072992700729927
GLRX,881,70,951,0.07360672975814932
KRTAP5-3,416,70,486,0.1440329218106996
TGM3,676,70,746,0.0938337801608579
SPRN,538,70,608,0.11513157894736842
PGA5,772,70,842,0.0831353919239905
PTPRN,481,70,551,0.12704174228675136
C2orf80,881,69,950,0.07263157894736842
KATNAL2,741,69,810,0.08518518518518518
HGFAC,750,69,819,0.08424908424908426
APOBEC3A,576,69,645,0.10697674418604651
RFPL3,1543,69,1612,0.042803970223325064
DEFB115,749,69,818,0.0843520782396088
DEFB123,1302,69,1371,0.05032822757111598
SLC2A7,940,69,1009,0.06838453914767097
MYO15A,629,69,698,0.0988538681948424
PROC,631,69,700,0.09857142857142857
GPR32,712,69,781,0.088348271446863
CCDC105,730,69,799,0.08635794743429287
TMPRSS9,1246,69,1315,0.05247148288973384
GPR63,526,68,594,0.11447811447811448
PDE4C,547,68,615,0.11056910569105691
CRTAC1,505,68,573,0.11867364746945899
ESX1,557,68,625,0.1088
FEZF2,911,68,979,0.06945863125638406
ATP6V0C,1140,68,1208,0.056291390728476824
OR2M7,897,68,965,0.07046632124352331
FBXO2,284,68,352,0.19318181818181818
SPATA32,1038,68,1106,0.06148282097649186
POU5F1B,859,68,927,0.07335490830636461
UNC5D,658,68,726,0.09366391184573003
PROX2,958,67,1025,0.06536585365853659
KLK1,698,67,765,0.08758169934640522
LY6G6D,656,67,723,0.09266943291839558
ERC2,930,67,997,0.06720160481444333
CGB5,926,67,993,0.06747230614300101
CLDN25,894,67,961,0.06971904266389178
LRRC3C,1585,67,1652,0.04055690072639225
MYOG,1032,67,1099,0.060964513193812554
SPRR3,769,67,836,0.08014354066985646
APOA4,659,67,726,0.09228650137741047
PDYN,1044,67,1111,0.06030603060306031
UBD,602,66,668,0.09880239520958084
FAM181A,702,66,768,0.0859375
CATSPERB,755,66,821,0.08038976857490865
EPO,753,66,819,0.08058608058608059
SPATS1,777,66,843,0.07829181494661921
KCTD8,574,66,640,0.103125
KRTAP17-1,1386,65,1451,0.044796691936595454
KRTAP19-8,918,65,983,0.06612410986775177
CGA,853,65,918,0.07080610021786492
TMEM82,834,65,899,0.07230255839822025
TEX36,794,65,859,0.07566938300349244
PRAMEF11,917,65,982,0.06619144602851323
DEFB134,820,65,885,0.07344632768361582
UCN,622,65,687,0.09461426491994178
SLC7A4,870,64,934,0.06852248394004283
PLEK,147,64,211,0.3033175355450237
TUBA4B,603,64,667,0.095952023988006
SLC13A5,649,64,713,0.08976157082748948
YY2,613,64,677,0.09453471196454949
SHISAL2A,483,64,547,0.1170018281535649
KRTAP5-4,1491,64,1555,0.041157556270096464
LACRT,434,64,498,0.1285140562248996
WDR83OS,521,64,585,0.1094017094017094
KRT31,281,64,345,0.1855072463768116
GARIN4,443,64,507,0.126232741617357
TUBB4A,1163,63,1226,0.05138662316476346
TTC9B,497,63,560,0.1125
KNG1,1008,63,1071,0.058823529411764705
TSSK2,980,63,1043,0.06040268456375839
TMEM262,677,63,740,0.08513513513513514
FRG2B,569,62,631,0.098256735340729
MLEC,978,62,1040,0.05961538461538462
KRTAP5-2,708,62,770,0.08051948051948052
KRT33A,484,62,546,0.11355311355311355
KRTAP10-3,879,62,941,0.06588735387885228
KRTAP3-1,675,62,737,0.08412483039348712
IGDCC3,584,62,646,0.09597523219814241
KRTAP20-4,643,62,705,0.08794326241134752
CD38,286,61,347,0.17579250720461095
C20orf85,908,61,969,0.0629514963880289
PDIA2,719,61,780,0.0782051282051282
PRR35,660,61,721,0.08460471567267684
LRRC30,444,61,505,0.12079207920792079
HPR,832,61,893,0.0683090705487122
HBZ,1239,61,1300,0.04692307692307692
FGF8,888,60,948,0.06329113924050633
PPY,699,60,759,0.07905138339920949
RNASE8,1111,60,1171,0.05123825789923143
ALDH3A1,450,59,509,0.11591355599214145
PRAMEF7,611,59,670,0.0880597014925373
UCN3,682,59,741,0.0796221322537112
KRTAP3-3,1630,59,1689,0.03493191237418591
IL17C,856,59,915,0.06448087431693988
LHFPL1,659,59,718,0.08217270194986072
SCT,432,59,491,0.12016293279022404
GNG13,532,59,591,0.09983079526226735
CRYGN,785,59,844,0.06990521327014218
RHPN1,657,58,715,0.08111888111888112
LCE2D,814,58,872,0.06651376146788991
GNRH2,765,58,823,0.07047387606318348
SCO2,277,58,335,0.17313432835820897
KLK9,334,58,392,0.14795918367346939
KRTAP5-8,1242,58,1300,0.04461538461538461
GJD4,961,58,1019,0.05691854759568204
RACGAP1,548,58,606,0.09570957095709572
PRSS56,673,58,731,0.07934336525307797
